timestamp,src_ip,dst_ip,event,severity
2026-09-13 05:05:45,185.220.101.45,10.0.10.53,MalwareDownload,High
2026-09-13 05:05:52,89.248.165.110,10.0.1.25,Reconnaissance,Low
2026-09-13 05:06:05,167.94.138.35,10.0.2.20,Reconnaissance,Low
2026-09-13 05:07:43,193.32.162.90,10.0.2.20,LateralMovement,High
2026-09-13 05:08:06,89.248.165.110,10.0.1.11,PortScan,Low
2026-09-13 05:09:47,89.248.165.110,10.0.1.10,DoS,Medium
2026-09-13 05:10:53,185.220.101.45,10.0.10.42,C2Beacon,High
2026-09-13 05:10:53,89.248.165.110,10.0.1.20,DDoS,High
2026-09-13 05:13:06,193.32.162.90,10.0.1.25,Reconnaissance,Low
2026-09-13 05:13:09,193.32.162.90,10.0.2.16,C2Beacon,High
2026-09-13 05:13:24,89.248.165.110,10.0.1.11,DDoS,Critical
2026-09-13 05:14:36,193.32.162.90,10.0.1.25,PortScan,Low
2026-09-13 05:18:23,193.32.162.90,10.0.1.10,DoS,Medium
2026-09-13 05:20:09,193.32.162.90,10.0.1.20,DDoS,High
2026-09-13 05:21:43,193.32.162.90,10.0.1.11,DDoS,Critical
2026-09-13 05:22:05,185.220.101.45,10.0.10.18,CredentialAccess,High
2026-09-13 05:23:44,79.137.198.56,10.0.1.10,PortScan,Low
2026-09-13 05:27:32,79.137.198.56,10.0.1.25,Enumeration,Low
2026-09-13 05:33:41,185.220.101.45,10.0.0.5,LateralMovement,High
2026-09-13 05:34:38,79.137.198.56,10.0.1.12,BruteForce,Medium
2026-09-13 05:37:31,79.137.198.56,10.0.1.11,BruteForce,High
2026-09-13 05:37:31,198.235.24.50,10.0.1.20,BruteForce,Low
2026-09-13 05:39:31,185.191.171.33,10.0.10.33,Phishing,Low
2026-09-13 05:42:09,79.137.198.56,10.0.1.20,UnauthorizedAccess,High
2026-09-13 05:42:23,185.191.171.33,10.0.10.53,Phishing,Medium
2026-09-13 05:42:26,185.220.101.45,10.0.0.5,C2Beacon,Critical
2026-09-13 05:46:04,185.191.171.33,10.0.10.34,Malware,High
2026-09-13 05:46:25,79.137.198.56,10.0.1.25,PowerShell,High
2026-09-13 05:48:17,71.6.135.131,10.0.5.2,BruteForce,Medium
2026-09-13 05:49:48,185.191.171.33,10.0.10.61,PowerShell,High
2026-09-13 05:52:29,205.210.31.25,10.0.1.12,BruteForce,Low
2026-09-13 05:52:40,185.220.101.45,10.0.0.6,DataExfiltration,Critical
2026-09-13 05:53:10,79.137.198.56,10.0.1.20,PrivilegeEscalation,High
2026-09-13 05:57:45,79.137.198.56,10.0.0.6,CredentialDumping,Critical
2026-09-13 05:57:46,185.156.73.120,10.0.1.11,Reconnaissance,Low
2026-09-13 05:58:20,185.191.171.33,10.0.10.75,MalwareDownload,High
2026-09-13 06:00:12,185.156.73.120,10.0.1.20,PortScan,Low
2026-09-13 06:02:43,185.156.73.120,10.0.1.10,DoS,Medium
2026-09-13 06:05:15,185.156.73.120,10.0.1.12,DDoS,High
2026-09-13 06:06:30,185.191.171.33,10.0.10.61,C2Beacon,High
2026-09-13 06:07:43,185.156.73.120,10.0.1.11,DDoS,Critical
2026-09-13 06:09:11,79.137.198.56,10.0.2.20,LateralMovement,High
2026-09-13 06:10:46,198.199.98.246,10.0.1.11,Reconnaissance,Low
2026-09-13 06:11:23,198.235.24.10,10.0.1.25,Enumeration,Low
2026-09-13 06:11:46,185.191.171.33,10.0.10.27,CredentialAccess,High
2026-09-13 06:17:22,79.137.198.56,10.0.3.10,LateralMovement,Critical
2026-09-13 06:17:52,92.118.160.45,10.0.1.12,BruteForce,Low
2026-09-13 06:19:38,193.142.146.88,10.0.2.15,PortScan,Low
2026-09-13 06:21:53,79.137.198.56,10.0.2.22,Malware,Critical
2026-09-13 06:22:34,45.143.203.54,10.0.1.20,Reconnaissance,Low
2026-09-13 06:22:34,167.94.138.52,10.0.2.22,Reconnaissance,Low
2026-09-13 06:24:11,185.191.171.33,10.0.0.5,LateralMovement,High
2026-09-13 06:25:16,193.142.146.88,10.0.2.20,Enumeration,Low
2026-09-13 06:26:09,45.143.203.54,10.0.1.12,PortScan,Low
2026-09-13 06:27:57,193.142.146.88,10.0.2.15,RemoteCodeExecution,Critical
2026-09-13 06:28:32,185.191.171.33,10.0.0.6,C2Beacon,Critical
2026-09-13 06:28:55,167.94.138.35,10.0.2.20,Reconnaissance,Low
2026-09-13 06:29:37,193.142.146.88,10.0.2.30,CommandExecution,High
2026-09-13 06:31:40,79.137.198.56,10.0.3.11,DataExfiltration,Critical
2026-09-13 06:33:18,193.142.146.88,10.0.2.30,MalwareDownload,High
2026-09-13 06:34:04,45.143.203.54,10.0.1.12,SQLInjection,Medium
2026-09-13 06:35:33,193.142.146.88,10.0.2.20,Malware,High
2026-09-13 06:38:16,45.143.203.54,10.0.1.25,SQLInjection,High
2026-09-13 06:40:00,45.95.169.14,10.0.1.12,PortScan,Low
2026-09-13 06:40:05,185.191.171.33,10.0.0.6,DataExfiltration,Critical
2026-09-13 06:41:31,205.210.31.25,10.0.2.20,Reconnaissance,Low
2026-09-13 06:43:06,193.142.146.88,10.0.2.15,LateralMovement,High
2026-09-13 06:43:27,64.62.197.100,10.0.1.10,DoS,Low
2026-09-13 06:43:38,167.94.145.96,10.0.1.12,PortScan,Low
2026-09-13 06:43:46,45.143.203.54,10.0.1.12,CommandExecution,High
2026-09-13 06:46:13,45.95.169.14,10.0.1.25,Enumeration,Low
2026-09-13 06:49:09,45.143.203.54,10.0.1.10,PrivilegeEscalation,Critical
2026-09-13 06:51:55,64.62.197.100,10.0.1.25,Reconnaissance,Low
2026-09-13 06:52:24,193.142.146.88,10.0.2.30,C2Beacon,High
2026-09-13 06:52:27,45.95.169.14,10.0.1.11,BruteForce,Medium
2026-09-13 06:54:21,45.154.255.12,10.0.2.30,PortScan,Low
2026-09-13 06:54:47,71.6.135.131,10.0.1.10,Reconnaissance,Low
2026-09-13 06:55:18,195.123.246.92,10.0.1.11,Reconnaissance,Low
2026-09-13 06:55:59,45.143.203.54,10.0.3.10,LateralMovement,High
2026-09-13 06:56:16,45.95.169.14,10.0.1.25,BruteForce,High
2026-09-13 06:56:45,45.154.255.12,10.0.2.30,Enumeration,Low
2026-09-13 06:58:51,195.123.246.92,10.0.1.10,PortScan,Low
2026-09-13 06:59:07,45.95.169.14,10.0.1.20,UnauthorizedAccess,High
2026-09-13 07:01:38,45.95.169.14,10.0.1.12,PowerShell,High
2026-09-13 07:02:15,45.154.255.12,10.0.2.16,RemoteCodeExecution,Critical
2026-09-13 07:03:57,45.154.255.12,10.0.2.16,CommandExecution,High
2026-09-13 07:05:25,195.123.246.60,10.0.2.15,PortScan,Low
2026-09-13 07:06:46,45.154.255.12,10.0.2.20,MalwareDownload,High
2026-09-13 07:07:14,195.123.246.92,10.0.1.11,SQLInjection,Medium
2026-09-13 07:07:32,45.143.203.54,10.0.3.15,DataExfiltration,Critical
2026-09-13 07:08:41,45.154.255.12,10.0.2.30,Malware,High
2026-09-13 07:10:29,45.95.169.14,10.0.1.11,PrivilegeEscalation,High
2026-09-13 07:10:35,195.123.246.60,10.0.2.30,Enumeration,Low
2026-09-13 07:11:40,195.123.246.92,10.0.1.12,SQLInjection,High
2026-09-13 07:12:08,45.154.255.12,10.0.2.30,LateralMovement,High
2026-09-13 07:13:53,195.123.246.92,10.0.1.11,CommandExecution,High
2026-09-13 07:15:20,195.123.246.60,10.0.2.30,RemoteCodeExecution,Critical
2026-09-13 07:18:13,45.95.169.14,10.0.0.6,CredentialDumping,Critical
2026-09-13 07:19:01,195.123.246.60,10.0.2.16,CommandExecution,High
2026-09-13 07:19:55,45.154.255.12,10.0.2.20,C2Beacon,High
2026-09-13 07:20:22,195.123.246.92,10.0.1.11,PrivilegeEscalation,Critical
2026-09-13 07:23:43,167.94.146.10,10.0.5.1,PortScan,Low
2026-09-13 07:26:10,195.123.246.60,10.0.2.15,MalwareDownload,High
2026-09-13 07:29:04,195.123.246.60,10.0.2.20,Malware,High
2026-09-13 07:29:40,195.123.246.92,10.0.3.10,LateralMovement,High
2026-09-13 07:29:49,167.94.146.10,10.0.1.12,DoS,Low
2026-09-13 07:30:32,45.95.169.14,10.0.2.30,LateralMovement,High
2026-09-13 07:32:18,167.94.145.96,10.0.1.10,PortScan,Low
2026-09-13 07:32:23,195.123.246.60,10.0.2.15,LateralMovement,High
2026-09-13 07:34:56,45.95.169.14,10.0.3.11,LateralMovement,Critical
2026-09-13 07:37:40,167.94.145.96,10.0.5.2,PortScan,Low
2026-09-13 07:38:24,45.95.169.14,10.0.2.30,Malware,Critical
2026-09-13 07:39:45,195.123.246.60,10.0.2.22,C2Beacon,High
2026-09-13 07:42:11,195.123.246.92,10.0.3.11,DataExfiltration,Critical
2026-09-13 07:50:58,45.95.169.14,10.0.3.11,DataExfiltration,Critical
2026-09-13 07:54:49,45.95.169.14,10.0.10.28,Phishing,Low
2026-09-13 08:01:37,45.95.169.14,10.0.10.66,Phishing,Medium
2026-09-13 08:02:50,45.95.169.14,10.0.10.18,Malware,High
2026-09-13 08:06:44,45.95.169.14,10.0.10.56,PowerShell,High
2026-09-13 08:09:19,64.62.197.100,10.0.1.20,Reconnaissance,Low
2026-09-13 08:11:13,45.95.169.14,10.0.10.14,MalwareDownload,High
2026-09-13 08:12:41,198.235.24.10,10.0.2.16,Reconnaissance,Low
2026-09-13 08:17:01,45.95.169.14,10.0.10.67,C2Beacon,High
2026-09-13 08:25:24,92.118.160.45,10.0.5.2,BruteForce,Medium
2026-09-13 08:26:29,45.95.169.14,10.0.10.66,CredentialAccess,High
2026-09-13 08:33:10,45.95.169.14,10.0.0.5,LateralMovement,High
2026-09-13 08:41:38,45.95.169.14,10.0.0.6,C2Beacon,Critical
2026-09-13 08:44:35,205.210.31.8,10.0.1.11,BruteForce,Low
2026-09-13 08:45:53,92.118.160.45,10.0.2.22,Reconnaissance,Low
2026-09-13 08:52:08,141.98.11.89,10.0.1.10,Reconnaissance,Low
2026-09-13 08:55:24,45.95.169.14,10.0.0.6,DataExfiltration,Critical
2026-09-13 08:55:38,141.98.11.89,10.0.1.12,PortScan,Low
2026-09-13 08:58:56,141.98.11.89,10.0.1.25,SQLInjection,Medium
2026-09-13 09:03:14,141.98.11.89,10.0.1.20,SQLInjection,High
2026-09-13 09:05:43,167.94.145.96,10.0.5.1,PortScan,Low
2026-09-13 09:06:00,71.6.165.200,10.0.2.20,Reconnaissance,Low
2026-09-13 09:09:00,141.98.11.89,10.0.1.20,CommandExecution,High
2026-09-13 09:14:21,141.98.11.89,10.0.1.11,PrivilegeEscalation,Critical
2026-09-13 09:20:13,141.98.11.89,10.0.3.15,LateralMovement,High
2026-09-13 09:24:00,167.94.145.96,10.0.1.25,DoS,Low
2026-09-13 09:25:01,64.62.197.100,10.0.5.1,PortScan,Low
2026-09-13 09:27:12,193.142.146.88,10.0.5.2,PortScan,Low
2026-09-13 09:29:14,167.94.138.52,10.0.1.25,Reconnaissance,Low
2026-09-13 09:29:41,193.142.146.88,10.0.5.2,BruteForce,Medium
2026-09-13 09:34:04,193.142.146.88,10.0.5.2,BruteForce,High
2026-09-13 09:34:34,141.98.11.89,10.0.3.15,DataExfiltration,Critical
2026-09-13 09:39:18,193.142.146.88,10.0.5.1,UnauthorizedAccess,High
2026-09-13 09:44:36,193.142.146.88,10.0.0.5,LateralMovement,High
2026-09-13 09:51:28,193.142.146.88,10.0.0.5,CredentialDumping,Critical
2026-09-13 09:51:58,198.235.24.50,10.0.1.25,PortScan,Low
2026-09-13 09:52:52,205.210.31.8,10.0.1.12,DoS,Low
2026-09-13 09:59:53,193.142.146.88,10.0.0.5,PrivilegeEscalation,Critical
2026-09-13 10:02:16,64.62.197.100,10.0.1.11,Reconnaissance,Low
2026-09-13 10:02:35,193.142.146.88,10.0.0.6,CommandExecution,Critical
2026-09-13 10:04:40,198.235.24.10,10.0.2.22,Reconnaissance,Low
2026-09-13 10:20:04,92.118.160.45,10.0.1.20,Enumeration,Low
2026-09-13 10:28:17,103.152.220.89,10.0.1.25,Reconnaissance,Low
2026-09-13 10:30:39,103.152.220.89,10.0.1.10,PortScan,Low
2026-09-13 10:34:02,91.240.118.99,10.0.5.1,PortScan,Low
2026-09-13 10:34:07,103.152.220.89,10.0.1.11,DoS,Medium
2026-09-13 10:36:40,103.152.220.89,10.0.1.11,DDoS,High
2026-09-13 10:38:51,103.152.220.89,10.0.1.12,DDoS,Critical
2026-09-13 10:39:44,79.137.198.56,10.0.2.16,PortScan,Low
2026-09-13 10:40:33,91.240.118.99,10.0.5.2,BruteForce,Medium
2026-09-13 10:44:54,79.137.198.56,10.0.2.15,Enumeration,Low
2026-09-13 10:46:26,71.6.135.131,10.0.1.20,PortScan,Low
2026-09-13 10:47:08,79.137.198.56,10.0.2.16,RemoteCodeExecution,Critical
2026-09-13 10:51:51,79.137.198.56,10.0.2.15,CommandExecution,High
2026-09-13 10:55:13,167.94.138.35,10.0.2.30,Reconnaissance,Low
2026-09-13 10:57:20,79.137.198.56,10.0.2.30,MalwareDownload,High
2026-09-13 11:01:58,79.137.198.56,10.0.2.20,Malware,High
2026-09-13 11:06:51,92.118.160.17,10.0.1.10,BruteForce,Low
2026-09-13 11:09:03,79.137.198.56,10.0.2.15,LateralMovement,High
2026-09-13 11:16:54,167.94.145.96,10.0.1.12,DoS,Low
2026-09-13 11:18:42,79.137.198.56,10.0.2.20,C2Beacon,High
2026-09-13 11:23:03,71.6.135.131,10.0.1.25,BruteForce,Low
2026-09-13 11:36:15,198.199.98.246,10.0.1.20,Reconnaissance,Low
2026-09-13 11:39:38,198.199.98.246,10.0.2.15,Reconnaissance,Low
2026-09-13 11:47:05,167.94.146.10,10.0.2.20,Reconnaissance,Low
2026-09-13 12:00:21,167.94.146.10,10.0.1.25,PortScan,Low
2026-09-13 12:03:05,92.118.160.45,10.0.2.30,Reconnaissance,Low
2026-09-13 12:03:40,64.62.197.100,10.0.2.30,Reconnaissance,Low
2026-09-13 12:04:14,162.243.128.91,10.0.2.16,Reconnaissance,Low
2026-09-13 12:06:18,167.94.138.35,10.0.1.10,Reconnaissance,Low
2026-09-13 12:08:47,167.94.138.52,10.0.5.1,BruteForce,Medium
2026-09-13 12:12:06,64.62.197.105,10.0.1.12,Enumeration,Low
2026-09-13 12:21:05,194.26.29.115,10.0.1.10,Reconnaissance,Low
2026-09-13 12:22:19,194.26.29.115,10.0.1.20,PortScan,Low
2026-09-13 12:23:24,71.6.135.131,10.0.1.10,BruteForce,Low
2026-09-13 12:23:30,194.26.29.115,10.0.1.12,DoS,Medium
2026-09-13 12:25:42,194.26.29.115,10.0.1.12,DDoS,High
2026-09-13 12:27:14,194.26.29.115,10.0.1.25,DDoS,Critical
2026-09-13 12:29:52,91.240.118.99,10.0.1.11,PortScan,Low
2026-09-13 12:31:57,162.243.128.91,10.0.5.2,BruteForce,Medium
2026-09-13 12:33:22,71.6.135.131,10.0.5.1,BruteForce,Medium
2026-09-13 12:36:19,91.240.118.99,10.0.1.10,Enumeration,Low
2026-09-13 12:37:25,64.62.197.100,10.0.1.20,Enumeration,Low
2026-09-13 12:38:07,194.38.20.11,10.0.1.12,Reconnaissance,Low
2026-09-13 12:39:42,91.240.118.99,10.0.1.20,BruteForce,Medium
2026-09-13 12:40:52,194.38.20.11,10.0.1.25,PortScan,Low
2026-09-13 12:45:01,198.199.98.246,10.0.1.12,Enumeration,Low
2026-09-13 12:45:05,91.240.118.99,10.0.1.25,BruteForce,High
2026-09-13 12:46:05,194.38.20.11,10.0.1.12,SQLInjection,Medium
2026-09-13 12:46:16,91.240.118.99,10.0.1.20,UnauthorizedAccess,High
2026-09-13 12:47:10,194.26.29.112,10.0.1.11,PortScan,Low
2026-09-13 12:49:37,91.240.118.99,10.0.1.12,PowerShell,High
2026-09-13 12:50:04,198.235.24.10,10.0.2.20,Reconnaissance,Low
2026-09-13 12:52:44,194.38.20.11,10.0.1.10,SQLInjection,High
2026-09-13 12:53:41,194.26.29.112,10.0.1.25,Enumeration,Low
2026-09-13 12:56:05,91.240.118.99,10.0.1.10,PrivilegeEscalation,High
2026-09-13 12:56:26,194.38.20.11,10.0.1.25,CommandExecution,High
2026-09-13 13:01:41,194.38.20.11,10.0.1.25,PrivilegeEscalation,Critical
2026-09-13 13:01:47,194.26.29.112,10.0.1.20,BruteForce,Medium
2026-09-13 13:03:13,91.240.118.99,10.0.0.5,CredentialDumping,Critical
2026-09-13 13:03:22,167.94.138.52,10.0.2.30,Reconnaissance,Low
2026-09-13 13:06:33,194.26.29.112,10.0.1.12,BruteForce,High
2026-09-13 13:08:40,198.235.24.50,10.0.1.20,Enumeration,Low
2026-09-13 13:10:53,194.26.29.112,10.0.1.20,UnauthorizedAccess,High
2026-09-13 13:11:24,194.38.20.11,10.0.3.11,LateralMovement,High
2026-09-13 13:13:53,91.240.118.99,10.0.2.20,LateralMovement,High
2026-09-13 13:15:27,194.26.29.112,10.0.1.10,PowerShell,High
2026-09-13 13:17:22,91.240.118.99,10.0.3.15,LateralMovement,Critical
2026-09-13 13:22:33,167.94.138.35,10.0.1.11,PortScan,Low
2026-09-13 13:23:15,91.240.118.99,10.0.2.30,Malware,Critical
2026-09-13 13:23:35,194.26.29.112,10.0.1.11,PrivilegeEscalation,High
2026-09-13 13:26:31,194.38.20.11,10.0.3.10,DataExfiltration,Critical
2026-09-13 13:29:10,205.210.31.8,10.0.5.2,BruteForce,Medium
2026-09-13 13:31:06,194.26.29.112,10.0.0.6,CredentialDumping,Critical
2026-09-13 13:32:59,91.240.118.99,10.0.3.15,DataExfiltration,Critical
2026-09-13 13:34:19,205.210.31.25,10.0.5.1,PortScan,Low
2026-09-13 13:38:39,205.210.31.25,10.0.5.1,BruteForce,Medium
2026-09-13 13:43:24,194.26.29.112,10.0.2.20,LateralMovement,High
2026-09-13 13:50:38,194.26.29.112,10.0.3.11,LateralMovement,Critical
2026-09-13 13:54:27,71.6.135.131,10.0.5.1,PortScan,Low
2026-09-13 13:54:44,198.235.24.50,10.0.5.2,BruteForce,Medium
2026-09-13 13:55:29,194.26.29.112,10.0.2.20,Malware,Critical
2026-09-13 14:01:55,167.94.145.96,10.0.5.2,BruteForce,Medium
2026-09-13 14:03:43,167.94.146.10,10.0.1.20,Reconnaissance,Low
2026-09-13 14:06:42,194.26.29.112,10.0.3.11,DataExfiltration,Critical
2026-09-13 14:20:24,92.118.160.45,10.0.1.25,Reconnaissance,Low
2026-09-13 14:36:57,198.199.98.246,10.0.2.15,Reconnaissance,Low
2026-09-13 14:42:53,64.62.197.100,10.0.1.10,Enumeration,Low
2026-09-13 14:47:33,162.243.128.91,10.0.5.1,BruteForce,Medium
2026-09-13 14:56:31,198.235.24.50,10.0.5.2,BruteForce,Medium
2026-09-13 15:02:25,71.6.165.200,10.0.5.1,PortScan,Low
2026-09-13 15:09:15,167.94.138.52,10.0.1.10,Enumeration,Low
2026-09-13 15:11:35,162.243.128.91,10.0.5.1,PortScan,Low
2026-09-13 15:15:26,198.235.24.50,10.0.1.11,Enumeration,Low
2026-09-13 15:30:22,205.210.31.8,10.0.1.11,DoS,Low
2026-09-13 15:46:17,64.62.197.105,10.0.1.10,PortScan,Low
2026-09-13 15:48:15,198.235.24.50,10.0.1.11,BruteForce,Low
2026-09-13 15:52:39,167.94.145.96,10.0.1.12,DoS,Low
2026-09-13 15:55:23,167.94.145.96,10.0.2.22,Reconnaissance,Low
2026-09-13 16:08:41,64.62.197.100,10.0.2.15,Reconnaissance,Low
2026-09-13 16:13:27,205.210.31.25,10.0.1.20,PortScan,Low
2026-09-13 16:22:49,205.210.31.8,10.0.2.15,Reconnaissance,Low
2026-09-13 16:25:33,205.210.31.25,10.0.1.11,Enumeration,Low
2026-09-13 16:31:11,205.210.31.25,10.0.5.1,PortScan,Low
2026-09-13 16:38:40,64.62.197.105,10.0.1.12,PortScan,Low
2026-09-13 16:41:22,198.235.24.50,10.0.2.22,Reconnaissance,Low
2026-09-13 16:44:58,64.62.197.105,10.0.5.2,PortScan,Low
2026-09-13 17:13:30,71.6.165.200,10.0.1.11,Enumeration,Low
2026-09-13 17:20:49,167.94.145.96,10.0.2.16,Reconnaissance,Low
2026-09-13 17:22:22,92.118.160.17,10.0.5.2,PortScan,Low
2026-09-13 17:24:27,92.118.160.45,10.0.1.12,BruteForce,Low
2026-09-13 17:25:35,198.199.98.246,10.0.1.20,Enumeration,Low
2026-09-13 17:36:08,205.210.31.8,10.0.5.2,BruteForce,Medium
2026-09-13 17:41:43,64.62.197.100,10.0.1.20,BruteForce,Low
2026-09-13 17:51:58,167.94.138.35,10.0.5.1,PortScan,Low
2026-09-13 18:00:39,167.94.138.35,10.0.1.25,Enumeration,Low
2026-09-13 18:12:37,64.62.197.100,10.0.1.10,Reconnaissance,Low
2026-09-13 18:23:07,205.210.31.8,10.0.5.1,BruteForce,Medium
2026-09-13 18:27:52,92.118.160.17,10.0.1.11,PortScan,Low
2026-09-13 18:40:04,198.235.24.10,10.0.1.12,Enumeration,Low
2026-09-13 18:41:48,64.62.197.100,10.0.1.20,Enumeration,Low
2026-09-13 18:47:49,198.235.24.50,10.0.5.2,PortScan,Low
2026-09-13 18:54:51,198.235.24.10,10.0.1.11,PortScan,Low
