timestamp,src_ip,dst_ip,event,severity
2026-09-14 10:01:19,64.62.197.93,10.0.1.50,BruteForce,Low
2026-09-14 10:01:34,194.26.29.112,10.0.4.6,BruteForce,Medium
2026-09-14 10:01:34,198.235.24.50,10.0.1.15,DoS,High
2026-09-14 10:02:19,103.251.167.22,10.0.2.15,Malware,Critical
2026-09-14 10:02:23,194.26.29.112,10.0.4.5,PrivilegeEscalation,Critical
2026-09-14 10:03:24,185.220.101.5,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 10:03:32,194.26.29.112,10.0.1.15,PrivilegeEscalation,Critical
2026-09-14 10:04:22,103.251.167.22,10.0.1.20,CredentialAccess,High
2026-09-14 10:05:21,198.235.24.50,10.0.6.1,DDoS,High
2026-09-14 10:06:20,198.235.24.50,10.0.1.15,PortScan,Low
2026-09-14 10:06:46,194.26.29.112,10.0.4.5,CredentialDumping,Critical
2026-09-14 10:07:07,194.26.29.112,10.0.4.5,C2Beacon,High
2026-09-14 10:07:24,103.251.167.22,10.0.1.10,CommandExecution,High
2026-09-14 10:08:14,103.251.167.22,10.0.3.20,DataExfiltration,Critical
2026-09-14 10:09:06,194.26.29.112,10.0.2.10,UnauthorizedAccess,High
2026-09-14 10:09:17,198.235.24.50,10.0.1.10,DoS,Medium
2026-09-14 10:09:30,185.220.101.5,10.0.4.6,C2Beacon,High
2026-09-14 10:11:14,185.156.73.120,10.0.1.10,DDoS,Critical
2026-09-14 10:12:36,103.251.167.22,10.0.2.15,MalwareDownload,High
2026-09-14 10:13:09,103.251.167.22,10.0.3.20,LateralMovement,High
2026-09-14 10:13:39,198.235.24.50,10.0.1.15,DDoS,Critical
2026-09-14 10:14:07,210.180.12.89,10.0.1.10,LateralMovement,High
2026-09-14 10:14:15,198.235.24.50,10.0.6.1,DDoS,Critical
2026-09-14 10:14:21,198.235.24.50,10.0.1.15,DoS,High
2026-09-14 10:16:09,103.251.167.22,10.0.3.20,PortScan,Low
2026-09-14 10:18:36,210.180.12.89,10.0.3.20,DataExfiltration,Critical
2026-09-14 10:19:16,198.51.100.77,10.0.2.30,Reconnaissance,Low
2026-09-14 10:20:07,103.251.167.22,10.0.3.20,RemoteCodeExecution,Critical
2026-09-14 10:20:20,185.220.101.5,10.0.1.15,LateralMovement,Critical
2026-09-14 10:21:29,185.220.101.5,10.0.1.15,DataExfiltration,Critical
2026-09-14 10:21:30,198.235.24.50,10.0.1.20,DDoS,High
2026-09-14 10:22:19,198.51.100.77,10.0.4.5,Enumeration,Low
2026-09-14 10:22:26,103.251.167.22,10.0.1.10,SQLInjection,High
2026-09-14 10:22:39,103.251.167.22,10.0.2.15,CommandExecution,High
2026-09-14 10:22:53,210.180.12.89,10.0.1.20,PortScan,Low
2026-09-14 10:25:34,210.180.12.89,10.0.3.20,SQLInjection,High
2026-09-14 10:25:54,194.26.29.112,10.0.1.15,Reconnaissance,Low
2026-09-14 10:25:54,91.240.118.140,10.0.5.44,Phishing,Medium
2026-09-14 10:26:47,194.26.29.112,10.0.4.6,LateralMovement,Critical
2026-09-14 10:27:14,198.51.100.77,10.0.6.50,BruteForce,Medium
2026-09-14 10:27:29,194.26.29.112,10.0.3.10,DataExfiltration,Critical
2026-09-14 10:28:18,103.251.167.22,10.0.1.20,CredentialAccess,High
2026-09-14 10:28:46,210.180.12.89,10.0.2.15,CommandExecution,High
2026-09-14 10:29:12,198.51.100.77,10.0.6.50,CommandExecution,High
2026-09-14 10:29:26,194.26.29.112,10.0.2.10,DataExfiltration,Critical
2026-09-14 10:29:54,91.240.118.140,10.0.3.10,UnauthorizedAccess,High
2026-09-14 10:31:07,194.26.29.112,10.0.4.5,UnauthorizedAccess,High
2026-09-14 10:31:18,194.26.29.112,10.0.2.10,PortScan,Low
2026-09-14 10:31:23,198.51.100.77,10.0.6.1,UnauthorizedAccess,High
2026-09-14 10:31:26,103.251.167.22,10.0.1.10,Malware,Critical
2026-09-14 10:31:32,194.26.29.112,10.0.4.6,BruteForce,Medium
2026-09-14 10:33:09,194.26.29.112,10.0.4.5,LateralMovement,Critical
2026-09-14 10:34:40,210.180.12.89,10.0.2.15,RemoteCodeExecution,Critical
2026-09-14 10:35:14,91.240.118.140,10.0.5.12,PrivilegeEscalation,Critical
2026-09-14 10:37:10,194.26.29.112,10.0.4.5,PrivilegeEscalation,Critical
2026-09-14 10:37:35,193.142.59.33,10.0.5.12,Phishing,Medium
2026-09-14 10:37:50,103.251.167.22,10.0.1.10,LateralMovement,High
2026-09-14 10:38:45,210.180.12.89,10.0.1.10,MalwareDownload,High
2026-09-14 10:39:11,198.235.24.50,10.0.1.10,PortScan,Low
2026-09-14 10:39:23,198.51.100.77,10.0.6.1,PowerShell,High
2026-09-14 10:39:24,91.240.118.140,10.0.3.10,Persistence,High
2026-09-14 10:40:13,103.251.167.22,10.0.1.20,MalwareDownload,High
2026-09-14 10:40:17,91.240.118.140,10.0.5.44,CommandExecution,High
2026-09-14 10:40:36,198.51.100.77,10.0.2.30,C2Beacon,High
2026-09-14 10:42:37,89.248.165.74,10.0.1.50,PortScan,Low
2026-09-14 10:42:50,198.235.24.50,10.0.1.10,DoS,Medium
2026-09-14 10:43:09,91.240.118.140,10.0.4.5,CredentialDumping,Critical
2026-09-14 10:43:16,194.26.29.112,10.0.1.15,DataExfiltration,Critical
2026-09-14 10:43:16,198.51.100.77,10.0.4.5,LateralMovement,Critical
2026-09-14 10:43:17,198.235.24.50,10.0.1.10,DoS,High
2026-09-14 10:43:47,210.180.12.89,10.0.1.10,LateralMovement,High
2026-09-14 10:43:51,193.142.59.33,10.0.5.12,UnauthorizedAccess,High
2026-09-14 10:45:11,89.248.165.74,10.0.1.25,Reconnaissance,Low
2026-09-14 10:45:19,91.240.118.140,10.0.1.25,LateralMovement,Critical
2026-09-14 10:47:07,193.142.59.33,10.0.1.25,PrivilegeEscalation,Critical
2026-09-14 10:47:35,185.156.73.120,10.0.1.15,PortScan,Low
2026-09-14 10:48:31,89.248.165.74,10.0.1.50,Enumeration,Low
2026-09-14 10:48:39,198.235.24.50,10.0.6.1,DDoS,High
2026-09-14 10:49:26,91.240.118.140,10.0.4.5,DataExfiltration,Critical
2026-09-14 10:49:38,194.26.29.112,10.0.4.5,PowerShell,High
2026-09-14 10:49:38,193.142.59.33,10.0.3.10,DataExfiltration,Critical
2026-09-14 10:51:12,185.156.73.120,10.0.1.20,DoS,High
2026-09-14 10:51:39,89.248.165.74,10.0.1.10,BruteForce,Low
2026-09-14 10:52:10,210.180.12.89,10.0.3.20,Malware,Critical
2026-09-14 10:52:20,193.142.59.33,10.0.5.12,CredentialDumping,Critical
2026-09-14 10:52:44,185.156.73.120,10.0.1.10,DoS,Medium
2026-09-14 10:54:43,210.180.12.89,10.0.2.15,DataExfiltration,Critical
2026-09-14 10:55:44,194.26.29.112,10.0.3.10,CredentialDumping,Critical
2026-09-14 10:56:16,103.251.167.22,10.0.2.15,DataExfiltration,Critical
2026-09-14 10:57:12,91.240.118.140,10.0.1.25,Phishing,Medium
2026-09-14 10:57:45,193.142.59.33,10.0.1.25,LateralMovement,Critical
2026-09-14 10:58:47,210.180.12.89,10.0.3.20,CredentialAccess,High
2026-09-14 10:59:45,198.235.24.50,10.0.1.10,DDoS,Critical
2026-09-14 11:00:38,194.26.29.112,10.0.1.15,LateralMovement,Critical
2026-09-14 11:01:47,91.240.118.140,10.0.5.12,UnauthorizedAccess,High
2026-09-14 11:02:31,193.142.59.33,10.0.1.25,CommandExecution,High
2026-09-14 11:05:12,194.26.29.112,10.0.1.15,C2Beacon,High
2026-09-14 11:05:15,193.142.59.33,10.0.1.25,Persistence,High
2026-09-14 11:05:41,185.156.73.120,10.0.1.10,DDoS,High
2026-09-14 11:07:16,194.38.20.10,10.0.1.10,PortScan,Low
2026-09-14 11:07:38,91.240.118.140,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 11:10:46,210.180.12.89,10.0.3.20,PortScan,Low
2026-09-14 11:11:17,185.156.73.120,10.0.1.10,DDoS,Critical
2026-09-14 11:12:07,210.180.12.89,10.0.1.20,SQLInjection,High
2026-09-14 11:12:12,194.38.20.10,10.0.1.10,Reconnaissance,Low
2026-09-14 11:12:13,91.240.118.140,10.0.3.10,CredentialDumping,Critical
2026-09-14 11:15:07,91.240.118.140,10.0.1.25,DataExfiltration,Critical
2026-09-14 11:16:12,210.180.12.89,10.0.2.15,PortScan,Low
2026-09-14 11:16:50,89.248.165.74,10.0.1.50,PortScan,Low
2026-09-14 11:17:08,194.38.20.10,10.0.1.25,Enumeration,Low
2026-09-14 11:17:40,91.240.118.140,10.0.1.25,LateralMovement,Critical
2026-09-14 11:17:55,198.51.100.24,10.0.6.1,Reconnaissance,Low
2026-09-14 11:18:27,210.180.12.89,10.0.2.15,RemoteCodeExecution,Critical
2026-09-14 11:19:38,210.180.12.89,10.0.1.20,CommandExecution,High
2026-09-14 11:19:41,194.38.20.10,10.0.1.10,BruteForce,Low
2026-09-14 11:20:54,89.248.165.74,10.0.1.50,Reconnaissance,Low
2026-09-14 11:21:16,210.180.12.89,10.0.1.20,SQLInjection,High
2026-09-14 11:21:45,198.51.100.24,10.0.2.30,Enumeration,Low
2026-09-14 11:23:36,194.26.29.112,10.0.4.5,Reconnaissance,Low
2026-09-14 11:23:46,198.235.24.50,10.0.1.10,PortScan,Low
2026-09-14 11:25:46,210.180.12.89,10.0.3.20,CommandExecution,High
2026-09-14 11:26:08,198.51.100.24,10.0.2.30,UnauthorizedAccess,High
2026-09-14 11:26:38,210.180.12.89,10.0.1.20,RemoteCodeExecution,Critical
2026-09-14 11:26:51,103.251.167.22,10.0.3.20,PortScan,Low
2026-09-14 11:27:05,162.243.128.91,10.0.6.1,PortScan,Low
2026-09-14 11:27:06,198.235.24.50,10.0.1.10,DoS,Medium
2026-09-14 11:27:23,198.51.100.24,10.0.6.50,CommandExecution,High
2026-09-14 11:27:26,91.240.118.140,10.0.5.44,CommandExecution,High
2026-09-14 11:27:40,198.235.24.50,10.0.1.10,DoS,High
2026-09-14 11:27:49,198.51.100.24,10.0.6.1,BruteForce,Medium
2026-09-14 11:28:48,89.248.165.74,10.0.1.50,Enumeration,Low
2026-09-14 11:29:29,198.235.24.50,10.0.6.1,DDoS,High
2026-09-14 11:30:38,210.180.12.89,10.0.1.20,Malware,Critical
2026-09-14 11:30:40,103.251.167.22,10.0.2.15,SQLInjection,High
2026-09-14 11:30:42,198.235.24.50,10.0.1.10,PortScan,Low
2026-09-14 11:31:32,89.248.165.74,10.0.1.10,BruteForce,Low
2026-09-14 11:32:19,210.180.12.89,10.0.2.15,MalwareDownload,High
2026-09-14 11:32:55,103.251.167.22,10.0.2.15,CommandExecution,High
2026-09-14 11:33:21,162.243.128.91,10.0.1.20,DDoS,High
2026-09-14 11:33:22,162.243.128.91,10.0.6.1,DoS,High
2026-09-14 11:33:49,162.243.128.91,10.0.6.1,DoS,Medium
2026-09-14 11:34:16,210.180.12.89,10.0.1.20,MalwareDownload,High
2026-09-14 11:34:16,210.180.12.89,10.0.3.20,DataExfiltration,Critical
2026-09-14 11:35:30,198.235.24.50,10.0.1.10,DoS,Medium
2026-09-14 11:35:49,198.235.24.50,10.0.1.10,DDoS,Critical
2026-09-14 11:36:54,103.251.167.22,10.0.2.15,Malware,Critical
2026-09-14 11:37:06,203.0.113.88,10.0.6.50,Reconnaissance,Low
2026-09-14 11:38:20,103.251.167.22,10.0.1.10,RemoteCodeExecution,Critical
2026-09-14 11:39:08,91.240.118.140,10.0.5.44,Persistence,High
2026-09-14 11:39:26,198.235.24.50,10.0.6.1,DDoS,High
2026-09-14 11:39:47,203.0.113.88,10.0.6.50,Enumeration,Low
2026-09-14 11:39:49,162.243.128.91,10.0.1.10,DDoS,Critical
2026-09-14 11:40:10,198.235.24.50,10.0.1.20,DoS,High
2026-09-14 11:40:24,103.251.167.22,10.0.1.20,LateralMovement,High
2026-09-14 11:40:30,210.180.12.89,10.0.1.10,DataExfiltration,Critical
2026-09-14 11:40:32,210.180.12.89,10.0.1.10,CredentialAccess,High
2026-09-14 11:40:36,210.180.12.89,10.0.2.15,CredentialAccess,High
2026-09-14 11:40:54,103.251.167.22,10.0.3.20,PortScan,Low
2026-09-14 11:41:06,198.51.100.24,10.0.6.1,PowerShell,High
2026-09-14 11:42:13,103.251.167.22,10.0.1.20,DataExfiltration,Critical
2026-09-14 11:42:43,103.251.167.22,10.0.2.15,MalwareDownload,High
2026-09-14 11:44:10,103.251.167.22,10.0.3.20,CredentialAccess,High
2026-09-14 11:44:18,103.251.167.22,10.0.3.20,SQLInjection,High
2026-09-14 11:46:25,210.180.12.89,10.0.3.20,Malware,Critical
2026-09-14 11:46:32,103.251.167.22,10.0.3.20,RemoteCodeExecution,Critical
2026-09-14 11:46:46,203.0.113.88,10.0.4.5,UnauthorizedAccess,High
2026-09-14 11:47:07,203.0.113.88,10.0.2.30,BruteForce,Medium
2026-09-14 11:47:42,203.0.113.88,10.0.6.50,CommandExecution,High
2026-09-14 11:47:44,198.51.100.24,10.0.6.50,LateralMovement,Critical
2026-09-14 11:49:07,103.251.167.22,10.0.1.10,CommandExecution,High
2026-09-14 11:50:24,194.38.20.10,10.0.1.50,PortScan,Low
2026-09-14 11:51:33,210.180.12.89,10.0.1.20,LateralMovement,High
2026-09-14 11:52:12,210.180.12.89,10.0.2.15,LateralMovement,High
2026-09-14 11:54:42,198.235.24.50,10.0.1.20,DDoS,Critical
2026-09-14 11:54:53,103.251.167.22,10.0.1.10,LateralMovement,High
2026-09-14 11:55:33,203.0.113.88,10.0.6.50,LateralMovement,Critical
2026-09-14 11:56:18,194.38.20.10,10.0.1.12,Reconnaissance,Low
2026-09-14 11:57:49,45.154.255.89,10.0.5.12,Phishing,Medium
2026-09-14 11:58:27,203.0.113.88,10.0.2.30,C2Beacon,High
2026-09-14 11:59:05,45.154.255.89,10.0.3.10,UnauthorizedAccess,High
2026-09-14 11:59:54,198.51.100.24,10.0.6.50,C2Beacon,High
2026-09-14 12:00:12,103.251.167.22,10.0.3.20,Malware,Critical
2026-09-14 12:00:41,103.251.167.22,10.0.3.20,MalwareDownload,High
2026-09-14 12:01:41,203.0.113.88,10.0.6.50,PowerShell,High
2026-09-14 12:02:53,194.38.20.10,10.0.1.25,Enumeration,Low
2026-09-14 12:06:21,194.26.29.112,10.0.4.6,Reconnaissance,Low
2026-09-14 12:07:36,45.154.255.89,10.0.5.44,PrivilegeEscalation,Critical
2026-09-14 12:08:24,185.156.73.120,10.0.6.1,PortScan,Low
2026-09-14 12:08:31,194.38.20.10,10.0.1.10,BruteForce,Low
2026-09-14 12:08:52,89.248.165.74,10.0.1.25,PortScan,Low
2026-09-14 12:09:09,45.154.255.89,10.0.5.44,CredentialDumping,Critical
2026-09-14 12:10:05,185.156.73.120,10.0.1.10,DoS,Medium
2026-09-14 12:10:48,194.26.29.112,10.0.4.5,PortScan,Low
2026-09-14 12:12:17,185.156.73.120,10.0.6.1,DoS,High
2026-09-14 12:13:54,45.154.255.89,10.0.5.44,LateralMovement,Critical
2026-09-14 12:14:17,89.248.165.74,10.0.1.10,Reconnaissance,Low
2026-09-14 12:15:43,45.154.255.89,10.0.5.44,DataExfiltration,Critical
2026-09-14 12:15:53,194.26.29.112,10.0.3.10,UnauthorizedAccess,High
2026-09-14 12:16:08,194.26.29.112,10.0.3.10,BruteForce,Medium
2026-09-14 12:16:20,103.251.167.22,10.0.3.20,CredentialAccess,High
2026-09-14 12:16:26,89.248.165.74,10.0.1.10,Enumeration,Low
2026-09-14 12:20:18,185.156.73.120,10.0.1.15,DDoS,Critical
2026-09-14 12:20:54,185.156.73.120,10.0.6.1,DDoS,High
2026-09-14 12:21:24,194.26.29.112,10.0.2.10,CredentialDumping,Critical
2026-09-14 12:23:52,89.248.165.74,10.0.1.25,BruteForce,Low
2026-09-14 12:26:11,198.235.24.50,10.0.6.1,PortScan,Low
2026-09-14 12:26:44,194.26.29.112,10.0.3.10,PowerShell,High
2026-09-14 12:27:21,45.154.255.89,10.0.5.44,CommandExecution,High
2026-09-14 12:28:16,103.251.167.22,10.0.2.15,DataExfiltration,Critical
2026-09-14 12:32:25,198.235.24.50,10.0.1.10,DoS,High
2026-09-14 12:32:35,198.235.24.50,10.0.1.15,DoS,Medium
2026-09-14 12:34:35,198.235.24.50,10.0.1.20,DDoS,Critical
2026-09-14 12:35:31,198.235.24.50,10.0.1.20,DDoS,High
2026-09-14 12:36:11,194.26.29.112,10.0.2.10,PrivilegeEscalation,Critical
2026-09-14 12:39:15,45.154.255.89,10.0.1.25,Persistence,High
2026-09-14 12:42:09,185.156.73.120,10.0.1.20,PortScan,Low
2026-09-14 12:42:51,194.26.29.112,10.0.4.6,DataExfiltration,Critical
2026-09-14 12:46:34,194.26.29.112,10.0.1.15,C2Beacon,High
2026-09-14 12:48:14,185.156.73.120,10.0.6.1,DoS,High
2026-09-14 12:48:32,185.156.73.120,10.0.1.20,DoS,Medium
2026-09-14 12:48:36,194.26.29.112,10.0.2.10,LateralMovement,Critical
2026-09-14 12:50:36,185.156.73.120,10.0.1.20,DDoS,Critical
2026-09-14 12:57:52,185.156.73.120,10.0.1.20,DDoS,High
2026-09-14 13:13:06,64.62.197.93,10.0.1.50,PortScan,Low
2026-09-14 13:13:17,89.248.165.74,10.0.1.10,PortScan,Low
2026-09-14 13:15:19,89.248.165.74,10.0.1.50,Reconnaissance,Low
2026-09-14 13:17:35,64.62.197.93,10.0.1.25,Reconnaissance,Low
2026-09-14 13:19:05,64.62.197.93,10.0.1.10,Enumeration,Low
2026-09-14 13:23:19,89.248.165.74,10.0.1.25,Enumeration,Low
2026-09-14 13:31:19,89.248.165.74,10.0.1.12,BruteForce,Low
2026-09-14 13:31:23,64.62.197.93,10.0.1.12,BruteForce,Low
2026-09-14 13:42:42,91.240.118.140,10.0.5.12,Phishing,Medium
2026-09-14 13:45:37,91.240.118.140,10.0.4.5,UnauthorizedAccess,High
2026-09-14 13:46:45,91.240.118.140,10.0.3.10,PrivilegeEscalation,Critical
2026-09-14 13:48:28,91.240.118.140,10.0.5.44,CredentialDumping,Critical
2026-09-14 13:52:22,91.240.118.140,10.0.3.10,CommandExecution,High
2026-09-14 13:54:54,91.240.118.140,10.0.5.12,DataExfiltration,Critical
2026-09-14 13:56:54,185.220.101.5,10.0.3.10,Reconnaissance,Low
2026-09-14 13:58:30,185.220.101.5,10.0.3.10,PortScan,Low
2026-09-14 14:06:45,185.220.101.5,10.0.1.15,BruteForce,Medium
2026-09-14 14:06:51,91.240.118.140,10.0.5.44,LateralMovement,Critical
2026-09-14 14:11:43,185.220.101.5,10.0.1.15,UnauthorizedAccess,High
2026-09-14 14:16:07,64.62.197.93,10.0.1.50,PortScan,Low
2026-09-14 14:16:24,185.220.101.5,10.0.1.15,CredentialDumping,Critical
2026-09-14 14:17:24,185.220.101.5,10.0.2.10,LateralMovement,Critical
2026-09-14 14:20:18,185.220.101.5,10.0.2.10,PowerShell,High
2026-09-14 14:20:24,185.220.101.5,10.0.4.6,C2Beacon,High
2026-09-14 14:21:45,64.62.197.93,10.0.1.25,Reconnaissance,Low
2026-09-14 14:22:11,194.38.20.10,10.0.1.25,PortScan,Low
2026-09-14 14:24:26,64.62.197.93,10.0.1.25,Enumeration,Low
2026-09-14 14:24:29,91.240.118.140,10.0.1.25,Persistence,High
2026-09-14 14:26:45,185.220.101.5,10.0.4.5,PrivilegeEscalation,Critical
2026-09-14 14:28:38,194.38.20.10,10.0.1.12,Reconnaissance,Low
2026-09-14 14:28:40,103.251.167.22,10.0.2.15,PortScan,Low
2026-09-14 14:30:22,194.38.20.10,10.0.1.12,Enumeration,Low
2026-09-14 14:30:26,103.251.167.22,10.0.1.10,SQLInjection,High
2026-09-14 14:34:12,64.62.197.93,10.0.1.12,BruteForce,Low
2026-09-14 14:34:28,194.38.20.10,10.0.1.12,BruteForce,Low
2026-09-14 14:36:08,103.251.167.22,10.0.2.15,RemoteCodeExecution,Critical
2026-09-14 14:40:30,103.251.167.22,10.0.2.15,CredentialAccess,High
2026-09-14 14:40:34,103.251.167.22,10.0.2.15,CommandExecution,High
2026-09-14 14:41:52,185.220.101.5,10.0.1.15,DataExfiltration,Critical
2026-09-14 14:48:10,103.251.167.22,10.0.1.20,MalwareDownload,High
2026-09-14 14:48:13,103.251.167.22,10.0.3.20,Malware,Critical
2026-09-14 14:52:34,103.251.167.22,10.0.1.20,DataExfiltration,Critical
2026-09-14 15:10:16,103.251.167.22,10.0.1.10,LateralMovement,High
2026-09-14 15:28:22,71.6.135.131,10.0.1.50,PortScan,Low
2026-09-14 15:31:12,92.118.160.45,10.0.1.20,PortScan,Low
2026-09-14 15:32:12,71.6.135.131,10.0.1.25,Reconnaissance,Low
2026-09-14 15:34:52,71.6.135.131,10.0.1.10,BruteForce,Low
2026-09-14 15:35:42,194.38.20.10,10.0.1.50,PortScan,Low
2026-09-14 15:36:14,92.118.160.45,10.0.1.10,DoS,Medium
2026-09-14 15:38:46,71.6.135.131,10.0.1.50,Enumeration,Low
2026-09-14 15:39:39,194.38.20.10,10.0.1.12,Reconnaissance,Low
2026-09-14 15:41:07,194.38.20.10,10.0.1.12,Enumeration,Low
2026-09-14 15:41:13,194.38.20.10,10.0.1.25,BruteForce,Low
2026-09-14 15:43:29,92.118.160.45,10.0.1.10,DoS,High
2026-09-14 15:43:32,92.118.160.45,10.0.1.15,DDoS,Critical
2026-09-14 15:49:05,92.118.160.45,10.0.1.15,DDoS,High
2026-09-14 16:28:38,198.199.98.246,10.0.1.25,PortScan,Low
2026-09-14 16:32:43,198.199.98.246,10.0.1.25,Reconnaissance,Low
2026-09-14 16:34:17,198.199.98.246,10.0.1.10,Enumeration,Low
2026-09-14 16:46:43,198.199.98.246,10.0.1.12,BruteForce,Low
2026-09-14 17:04:38,198.199.98.246,10.0.1.50,PortScan,Low
2026-09-14 17:08:52,198.199.98.246,10.0.1.12,Reconnaissance,Low
2026-09-14 17:13:19,198.199.98.246,10.0.1.25,BruteForce,Low
2026-09-14 17:14:53,198.199.98.246,10.0.1.12,Enumeration,Low
